Fix All Errors Report
 = = = = = = = = = = = = = = = = = = = = = 

Total Issues Found: 65909
Summary by Type:
  License Header: 41
  Markdown: 488
  MyPy: 2
  NotificationsReport: 1
  Type Check: 1
  Unit Tests: 10
  Whitespace: 65366

Details:
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:1 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:77 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:78 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:79 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:80 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:81 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:82 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:83 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:84 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:85 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:86 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:87 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:88 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:89 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:90 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:91 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:92 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:93 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:94 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:95 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:96 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:97 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:98 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:99 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:100 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:101 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:102 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:103 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:104 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:105 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:106 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:107 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:108 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:109 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:110 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:111 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:112 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:113 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:114 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:115 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:116 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:117 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:118 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:119 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:120 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:121 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:122 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:123 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:124 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:125 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:126 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:127 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:128 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:129 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:130 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:131 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:132 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:133 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:134 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:135 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:136 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:137 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:138 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:139 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:140 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:141 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:142 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:143 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:144 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:145 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:146 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:147 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:148 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:149 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:150 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:151 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:152 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:153 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:154 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:155 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:156 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:157 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:158 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:159 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:160 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:161 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:162 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:163 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:164 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:165 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:166 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:167 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:168 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:169 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:170 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:171 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:172 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:173 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:174 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:175 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:176 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:177 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:178 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:179 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:180 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:181 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:182 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:183 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:184 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:185 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:186 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:187 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:188 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:189 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:190 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:191 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:192 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:193 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:194 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:195 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:196 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:197 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:198 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:199 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:200 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:201 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:202 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:203 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:204 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:205 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:206 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:207 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:208 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:209 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:210 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:211 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:212 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:213 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:214 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:215 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:216 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:217 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:218 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:219 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:220 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:221 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:222 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:223 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:224 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:225 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:226 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:227 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:228 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:229 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:230 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:231 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:232 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:233 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:234 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:235 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:236 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:237 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:238 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\config\includes.chroot\usr\local\bin\tsig-keygen.sh.md:239 | Trailing whitespace
